customerID,Contract,InternetService,PaymentMethod,tenure,tenure_band,MonthlyCharges,TotalCharges,addon_count,churned,churn_probability,decile
2888-ADFAO,Two year,No,Bank transfer (automatic),47,24-48m,21.3,1041.8,0,0,0.012648811296433504,10
8707-HOEDG,Two year,Fiber optic,Electronic check,70,48-72m,110.2,7689.8,5,0,0.07036449302632111,7
3374-LXDEV,Month-to-month,Fiber optic,Electronic check,13,12-24m,89.4,1132.35,3,1,0.4938439108952127,3
4072-IPYLT,Month-to-month,DSL,Credit card (automatic),36,24-48m,51.05,1815.0,1,0,0.07359651656798802,7
7167-PCEYD,Two year,No,Mailed check,67,48-72m,19.8,1311.3,0,0,0.00835027538327226,10
4936-YPJNK,Month-to-month,No,Mailed check,10,6-12m,19.9,199.45,0,0,0.17312472308455495,6
1580-BMCMR,Month-to-month,Fiber optic,Electronic check,19,12-24m,87.3,1637.3,2,0,0.579407185291306,2
4817-KEQSP,Two year,No,Bank transfer (automatic),71,48-72m,19.85,1326.35,0,0,0.00416918098313898,10
6408-WHTEF,Two year,DSL,Mailed check,72,72m+,89.4,6376.55,6,0,0.013302509471014337,10
9251-AWQGT,Two year,No,Mailed check,48,48-72m,20.0,935.9,0,0,0.008923168794850313,10
8749-CLJXC,Month-to-month,No,Mailed check,1,0-6m,20.05,20.05,0,0,0.16653073965770537,6
7989-VCQOH,Month-to-month,DSL,Electronic check,18,12-24m,83.25,1611.15,5,0,0.19903681407141782,5
5049-GLYVG,Month-to-month,No,Mailed check,1,0-6m,20.6,20.6,0,1,0.16469236035005064,6
4199-QHJNM,Two year,Fiber optic,Bank transfer (automatic),67,48-72m,102.9,6989.7,4,0,0.05621499673216294,8
8882-TLVRW,Two year,DSL,Mailed check,69,48-72m,39.1,2779.5,3,0,0.008026100970766904,10
5883-GTGVD,Month-to-month,Fiber optic,Electronic check,19,12-24m,99.95,1931.75,3,1,0.7389308035747227,1
5135-GRQJV,Two year,Fiber optic,Mailed check,72,72m+,114.5,8331.95,6,0,0.04419278984021632,8
2384-OVPSA,Two year,No,Mailed check,38,24-48m,20.2,735.9,0,0,0.019063693869301325,9
1371-WEPDS,One year,DSL,Electronic check,40,24-48m,55.8,2283.3,1,0,0.12061122689669729,6
3580-GICBM,Two year,No,Mailed check,61,48-72m,24.2,1445.2,0,0,0.011053491585204115,10
4817-QRJSX,Month-to-month,Fiber optic,Credit card (automatic),10,6-12m,81.0,818.05,1,1,0.5865947307872692,2
9730-DRTMJ,One year,DSL,Credit card (automatic),32,24-48m,72.8,2333.05,3,0,0.08223755174394314,7
4686-UXDML,Month-to-month,Fiber optic,Credit card (automatic),21,12-24m,99.85,1992.55,3,0,0.6368969685942285,2
3349-ANQNH,One year,Fiber optic,Electronic check,59,48-72m,99.5,5890.0,3,0,0.32659948580161957,4
2398-YPMUR,Month-to-month,Fiber optic,Electronic check,13,12-24m,70.15,916.75,0,1,0.6506823930279794,2
0932-YIXYU,Two year,No,Credit card (automatic),47,24-48m,20.25,1029.8,0,0,0.01172694935252864,10
7480-SPLEF,Two year,No,Bank transfer (automatic),69,48-72m,26.0,1796.55,0,0,0.008145690031785911,10
7636-XUHWW,Month-to-month,No,Credit card (automatic),2,0-6m,19.9,33.7,0,0,0.21967830818936412,5
1431-CYWMH,Month-to-month,No,Bank transfer (automatic),22,12-24m,19.05,454.05,0,0,0.07517242066108322,7
5937-EORGB,Month-to-month,Fiber optic,Electronic check,15,12-24m,96.5,1392.25,3,0,0.6759294329786646,1
6349-JDHQP,Two year,No,Credit card (automatic),53,48-72m,19.85,1049.6,0,0,0.009696267704213656,10
5539-HIVAK,Month-to-month,No,Mailed check,28,24-48m,25.7,734.6,0,0,0.10860501103350309,7
5847-MXBEO,One year,No,Mailed check,22,12-24m,20.3,475.1,0,0,0.04603183478353758,8
9985-MWVIX,Month-to-month,Fiber optic,Mailed check,1,0-6m,70.15,70.15,0,1,0.6092253631025194,2
4583-PARNH,Month-to-month,Fiber optic,Electronic check,16,12-24m,91.55,1540.05,3,0,0.5863971379945493,2
1116-FRYVH,Two year,DSL,Mailed check,48,48-72m,39.4,1978.65,3,0,0.015058609220134944,9
1421-HCERK,Month-to-month,Fiber optic,Bank transfer (automatic),30,24-48m,105.7,3181.8,5,0,0.3477019366061086,4
9633-XQABV,Month-to-month,Fiber optic,Electronic check,3,0-6m,70.25,229.7,0,0,0.6931528464718157,1
0716-BQNDX,Two year,Fiber optic,Electronic check,57,48-72m,93.75,5625.55,3,0,0.07011931895739362,7
1265-XTECC,One year,Fiber optic,Credit card (automatic),68,48-72m,96.55,6581.9,3,1,0.09072251570318222,7
1183-CANVH,One year,DSL,Bank transfer (automatic),23,12-24m,60.0,1347.15,2,0,0.08836265959547858,7
1972-XMUWV,Two year,DSL,Credit card (automatic),65,48-72m,59.8,3808.2,2,0,0.018642833608090437,9
8679-LZBMD,One year,Fiber optic,Bank transfer (automatic),44,24-48m,90.65,3974.15,2,0,0.22455167388731673,5
3407-JMJQQ,Two year,Fiber optic,Bank transfer (automatic),71,48-72m,109.0,7661.8,5,0,0.04610651047911636,8
6252-DFGTK,One year,DSL,Credit card (automatic),37,24-48m,68.1,2479.25,3,0,0.03663728083747172,8
1539-LNKHM,Month-to-month,No,Mailed check,12,12-24m,20.4,266.6,0,0,0.12036370764683062,6
8645-KOMJQ,Two year,DSL,Bank transfer (automatic),69,48-72m,81.95,5601.4,5,0,0.02237911389781158,9
0289-IVARM,Month-to-month,DSL,Electronic check,35,24-48m,60.55,1982.6,3,0,0.12336553742482684,6
9761-XUJWD,Month-to-month,DSL,Bank transfer (automatic),5,0-6m,65.6,339.9,3,0,0.31645739089722313,4
4057-FKCZK,Two year,Fiber optic,Bank transfer (automatic),58,48-72m,82.5,4828.05,1,0,0.0647757314855251,7
4291-TPNFG,Two year,DSL,Bank transfer (automatic),72,72m+,82.3,5980.55,5,0,0.01058090329807555,10
6087-YPWHO,Two year,DSL,Mailed check,72,72m+,68.15,4808.7,4,0,0.00649651208331928,10
3090-QFUVD,Month-to-month,No,Credit card (automatic),1,0-6m,20.3,20.3,0,0,0.1694495254539454,6
2237-ZFSMY,One year,Fiber optic,Electronic check,39,24-48m,95.55,3692.85,4,1,0.1759482213800418,6
1722-LDZJS,One year,No,Credit card (automatic),53,48-72m,20.2,1068.15,0,0,0.013836397138594914,10
1818-ESQMW,Month-to-month,Fiber optic,Electronic check,27,24-48m,89.2,2383.6,3,0,0.47368582809395277,3
4871-JTKJF,Month-to-month,Fiber optic,Electronic check,1,0-6m,69.65,69.65,0,1,0.752680529740192,1
1415-YFWLT,Month-to-month,Fiber optic,Electronic check,1,0-6m,89.3,89.3,2,1,0.8423385113387368,1
7401-RUBNK,Month-to-month,Fiber optic,Electronic check,18,12-24m,74.8,1438.05,1,0,0.3858856828452774,4
0506-YLVKJ,Two year,No,Mailed check,46,24-48m,20.2,917.45,0,0,0.013364162396483515,10
8661-BOYNW,Two year,DSL,Credit card (automatic),72,72m+,84.4,6096.45,5,0,0.017175097889032803,9
6711-VTNRE,Month-to-month,Fiber optic,Electronic check,36,24-48m,87.55,3078.1,3,1,0.4089621631186101,3
4815-GBTCD,Month-to-month,DSL,Electronic check,4,0-6m,25.15,99.95,0,0,0.579389955641361,2
2805-AUFQN,Two year,No,Credit card (automatic),25,24-48m,19.8,475.2,0,0,0.02453126698467021,9
0980-PVMRC,Month-to-month,DSL,Electronic check,40,24-48m,50.85,2036.55,3,0,0.35752387153058773,4
7233-DRTRF,Month-to-month,Fiber optic,Electronic check,63,48-72m,102.4,6444.05,4,0,0.3830803170465201,4
3500-RMZLT,Month-to-month,Fiber optic,Mailed check,15,12-24m,96.3,1426.75,4,1,0.4154698589913774,3
3873-NFTGI,Month-to-month,DSL,Credit card (automatic),14,12-24m,55.5,767.55,1,0,0.34418585756606485,4
1162-ECVII,Two year,Fiber optic,Bank transfer (automatic),72,72m+,109.75,7932.5,5,0,0.06233754029673129,7
7048-GXDAY,Month-to-month,Fiber optic,Electronic check,39,24-48m,106.4,4040.65,4,0,0.49193129672312996,3
8571-ZCMCX,Two year,DSL,Credit card (automatic),47,24-48m,60.0,2768.65,5,0,0.05212734620696238,8
1169-WCVAK,Month-to-month,Fiber optic,Credit card (automatic),19,12-24m,88.8,1672.35,3,0,0.33262654721892737,4
4548-SDBKE,Month-to-month,Fiber optic,Electronic check,5,0-6m,85.2,474.8,1,1,0.7940717068026094,1
8066-POXGX,Month-to-month,DSL,Electronic check,13,12-24m,35.1,446.1,1,1,0.5831084282106526,2
7129-CAKJW,Month-to-month,Fiber optic,Bank transfer (automatic),17,12-24m,80.05,1345.65,1,0,0.45808158683209826,3
8695-ARGXZ,Month-to-month,Fiber optic,Electronic check,34,24-48m,75.55,2425.4,0,0,0.5483804604109453,2
3570-YUEKJ,Month-to-month,DSL,Electronic check,42,24-48m,49.55,2077.95,1,0,0.1917751060432481,5
4143-OOBWZ,Month-to-month,Fiber optic,Electronic check,5,0-6m,81.3,416.3,1,1,0.7004479864789854,1
1555-HAPSU,Two year,No,Credit card (automatic),71,48-72m,23.9,1663.5,0,0,0.005811257576515946,10
1697-NVVGY,Month-to-month,DSL,Bank transfer (automatic),19,12-24m,66.4,1286.05,3,0,0.20759491401260752,5
7854-EKTJL,Month-to-month,No,Electronic check,2,0-6m,19.6,35.85,0,1,0.27029402076010184,4
8464-EETCQ,Two year,No,Credit card (automatic),57,48-72m,18.8,1094.35,0,0,0.008702047881586475,10
2419-FSORS,Two year,Fiber optic,Electronic check,72,72m+,108.4,7719.5,5,0,0.07882747431316255,7
8132-YPVBX,Month-to-month,Fiber optic,Mailed check,6,6-12m,85.95,514.6,2,0,0.6016265497736163,2
9102-IAYHT,Month-to-month,Fiber optic,Electronic check,17,12-24m,85.45,1451.6,1,1,0.6564738921140834,2
6754-LZUKA,Two year,DSL,Bank transfer (automatic),61,48-72m,80.9,4932.5,4,0,0.03088839894124322,9
3422-LYEPQ,Month-to-month,Fiber optic,Electronic check,1,0-6m,71.0,71.0,0,1,0.6553204670687178,2
8099-MZPUJ,Two year,Fiber optic,Credit card (automatic),48,48-72m,111.8,5443.65,6,0,0.053003743167525944,8
0787-LHDYT,Month-to-month,No,Credit card (automatic),16,12-24m,20.6,330.25,0,0,0.14735230400373317,6
2642-DTVCO,Month-to-month,Fiber optic,Electronic check,9,6-12m,85.05,746.5,1,1,0.7964511892719397,1
0374-IOEGQ,Month-to-month,DSL,Electronic check,3,0-6m,44.6,122.7,0,0,0.404331334848378,3
4361-JEIVL,Month-to-month,DSL,Electronic check,1,0-6m,44.4,44.4,0,1,0.4710753550250761,3
3197-NNYNB,Two year,Fiber optic,Credit card (automatic),65,48-72m,105.1,6631.85,4,0,0.06967875743107835,7
3396-DKDEL,Two year,Fiber optic,Credit card (automatic),70,48-72m,115.15,8250.0,6,0,0.03362707249643672,8
1752-OZXFY,One year,DSL,Mailed check,60,48-72m,59.8,3561.15,2,0,0.03767878256712215,8
9066-QRSDU,One year,No,Electronic check,69,48-72m,26.3,1763.55,0,0,0.025653781574034334,9
9112-WSNPU,Month-to-month,Fiber optic,Electronic check,35,24-48m,70.55,2419.0,0,0,0.4016149597066433,3
9867-NNXLC,Month-to-month,No,Mailed check,22,12-24m,20.05,470.2,0,0,0.12227899704804568,6
5321-NTRKC,Two year,DSL,Bank transfer (automatic),66,48-72m,79.85,5234.95,4,0,0.02330966619044236,9
1363-TXLSL,Month-to-month,Fiber optic,Electronic check,1,0-6m,70.3,70.3,0,1,0.7353941576248614,1
9507-EXLTT,Month-to-month,Fiber optic,Bank transfer (automatic),1,0-6m,79.35,79.35,1,1,0.6693721351466548,1
3161-GETRM,Month-to-month,Fiber optic,Credit card (automatic),34,24-48m,90.05,3097.0,2,0,0.41304145166322526,3
0402-OAMEN,Two year,No,Bank transfer (automatic),72,72m+,24.45,1709.1,0,0,0.005423935638779371,10
6933-VLYFX,One year,DSL,Electronic check,31,24-48m,59.95,1848.8,5,0,0.12191854407430519,6
6754-WKSHP,One year,No,Bank transfer (automatic),30,24-48m,25.35,723.3,0,0,0.04088308613811077,8
9846-GKXAS,Month-to-month,Fiber optic,Bank transfer (automatic),9,6-12m,90.8,809.75,2,1,0.6721635327058175,1
6017-PPLPX,Month-to-month,Fiber optic,Electronic check,20,12-24m,70.45,1470.95,0,1,0.5041340969368653,3
4976-LNFVV,Month-to-month,DSL,Credit card (automatic),19,12-24m,34.3,577.15,2,0,0.38452979945902815,4
5055-MGMGF,Month-to-month,Fiber optic,Electronic check,65,48-72m,105.05,6914.95,4,0,0.29182284192376107,4
4641-FROLU,Two year,No,Mailed check,30,24-48m,19.3,602.9,0,0,0.016502903749180307,9
2862-JVEOY,One year,No,Mailed check,6,6-12m,19.15,124.4,0,0,0.07833829257169665,7
2969-QWUBZ,Month-to-month,DSL,Electronic check,2,0-6m,51.4,96.8,3,0,0.6352256486982106,2
9822-BIIGN,Month-to-month,DSL,Electronic check,53,48-72m,71.85,3827.9,3,0,0.0732950068083827,7
2077-MPJQO,Month-to-month,Fiber optic,Electronic check,7,6-12m,75.4,533.05,0,0,0.7514205638936333,1
1534-OULXE,One year,DSL,Bank transfer (automatic),61,48-72m,49.7,2961.4,1,0,0.0235240422756723,9
7136-RVDTZ,One year,DSL,Electronic check,70,48-72m,45.25,3264.45,2,1,0.1461119456457953,6
2971-SGAFL,Month-to-month,DSL,Electronic check,13,12-24m,78.75,995.35,4,0,0.5243450975864533,3
1480-IVEVR,One year,Fiber optic,Bank transfer (automatic),35,24-48m,81.6,2815.25,1,0,0.2626361654234598,5
2905-KFQUV,Month-to-month,Fiber optic,Credit card (automatic),2,0-6m,70.4,154.8,0,0,0.5881257147697831,2
4581-SSPWD,Month-to-month,Fiber optic,Electronic check,3,0-6m,75.8,246.3,0,1,0.7483685907784824,1
3370-HXOPH,Month-to-month,Fiber optic,Electronic check,3,0-6m,76.1,257.6,0,0,0.6762763229905971,1
9391-YZEJW,One year,Fiber optic,Bank transfer (automatic),62,48-72m,94.0,5757.2,2,0,0.1912901599993474,5
9958-MEKUC,Two year,Fiber optic,Credit card (automatic),72,72m+,103.95,7517.7,5,0,0.017041081637169407,9
0281-CNTZX,Two year,No,Bank transfer (automatic),63,48-72m,19.95,1234.8,0,0,0.008865566584395489,10
6927-WTFIV,Month-to-month,Fiber optic,Credit card (automatic),20,12-24m,71.3,1389.2,0,1,0.4192593534354628,3
4118-CEVPF,One year,Fiber optic,Bank transfer (automatic),35,24-48m,110.8,3836.3,6,0,0.25535709225084047,5
3398-ZOUAA,Month-to-month,Fiber optic,Electronic check,21,12-24m,69.1,1474.75,0,1,0.5934556529432448,2
9114-VEPUF,One year,Fiber optic,Electronic check,62,48-72m,96.1,6001.45,3,0,0.09615690781676543,7
7876-BEUTG,Month-to-month,DSL,Mailed check,15,12-24m,48.8,720.1,0,0,0.35936726979106726,4
2338-BQEZT,Month-to-month,DSL,Credit card (automatic),55,48-72m,50.55,2832.75,1,0,0.06962979720857869,7
9873-MNDKV,Month-to-month,DSL,Mailed check,11,6-12m,44.65,472.25,0,0,0.32029401640998817,4
0378-NHQXU,Month-to-month,Fiber optic,Electronic check,17,12-24m,88.25,1460.65,2,1,0.5992793335154107,2
8241-JUIQO,One year,No,Bank transfer (automatic),61,48-72m,19.45,1336.35,0,0,0.013145803618513871,10
2194-IIQOF,Two year,DSL,Credit card (automatic),71,48-72m,89.3,6388.65,6,0,0.011624966067123247,10
4512-ZUIYL,Month-to-month,Fiber optic,Bank transfer (automatic),2,0-6m,70.0,153.05,0,1,0.5181403094759801,3
9631-RXVJM,Two year,No,Mailed check,35,24-48m,19.25,677.9,0,0,0.017411534358812323,9
9584-EXCDZ,Month-to-month,Fiber optic,Bank transfer (automatic),17,12-24m,70.5,1165.6,0,0,0.39074224088430687,3
7969-AULMZ,Month-to-month,Fiber optic,Electronic check,21,12-24m,97.35,2119.5,2,1,0.731277283318191,1
5093-FEGLU,Two year,No,Bank transfer (automatic),47,24-48m,19.65,921.55,0,0,0.010803287705838376,10
2621-UDNLU,Month-to-month,No,Mailed check,3,0-6m,20.85,72.0,0,0,0.145277370937265,6
7526-IVLYU,Month-to-month,No,Mailed check,3,0-6m,19.65,68.35,0,0,0.21047386481956382,5
2428-HYUNX,Two year,No,Credit card (automatic),44,24-48m,19.35,847.25,0,0,0.02136892053395943,9
9214-EKVXR,Month-to-month,DSL,Mailed check,1,0-6m,44.0,44.0,0,0,0.4012554387543035,3
3410-MHHUM,One year,Fiber optic,Electronic check,44,24-48m,94.4,4295.35,3,0,0.1980087386741385,5
0568-ONFPC,Month-to-month,No,Bank transfer (automatic),5,0-6m,25.9,135.0,0,1,0.2061496272148864,5
0733-VUNUW,Month-to-month,DSL,Bank transfer (automatic),24,24-48m,55.65,1400.55,1,1,0.2165543354699872,5
4550-EVXNY,Month-to-month,Fiber optic,Electronic check,1,0-6m,69.65,69.65,0,1,0.6792301719457572,1
2122-YWVYA,Month-to-month,Fiber optic,Electronic check,18,12-24m,75.4,1380.4,1,0,0.4854742572747322,3
2968-SSGAA,Month-to-month,Fiber optic,Electronic check,10,6-12m,100.6,1060.2,3,1,0.8006652648415251,1
2296-DKZFP,Two year,DSL,Bank transfer (automatic),65,48-72m,71.0,4386.2,4,0,0.010471926546172348,10
4844-JJWUY,Month-to-month,Fiber optic,Electronic check,1,0-6m,86.0,86.0,2,1,0.7748803289202514,1
6777-TGHTM,One year,Fiber optic,Credit card (automatic),53,48-72m,106.95,5785.5,4,1,0.17142387960054248,6
8909-BOLNL,One year,No,Mailed check,3,0-6m,21.2,52.05,0,0,0.08212711344619397,7
6603-YRDCJ,Two year,DSL,Mailed check,33,24-48m,61.05,2018.4,3,0,0.023958098496006067,9
3538-WZPHD,Month-to-month,DSL,Electronic check,3,0-6m,29.6,79.45,1,1,0.5881328178836411,2
3229-USWAR,One year,DSL,Bank transfer (automatic),34,24-48m,79.95,2727.3,5,0,0.08108924628230618,7
2138-VFAPZ,Two year,No,Mailed check,14,12-24m,19.7,263.65,0,0,0.03868115050647045,8
6131-JLWZM,Month-to-month,No,Mailed check,13,12-24m,20.3,275.4,0,0,0.15785762597278094,6
4785-QRJHC,One year,DSL,Bank transfer (automatic),46,24-48m,59.9,2816.65,5,1,0.1271316514341771,6
0269-XFESX,One year,No,Mailed check,23,12-24m,24.35,538.5,0,0,0.04856019279218058,8
1709-EJDOX,Two year,No,Mailed check,47,24-48m,19.75,948.9,0,0,0.009281129481721752,10
4316-XCSLJ,Month-to-month,DSL,Mailed check,17,12-24m,50.3,846.8,1,0,0.18524765970167767,5
8610-WFCJF,Month-to-month,Fiber optic,Electronic check,49,48-72m,95.6,4783.5,2,1,0.46998854453169636,3
9693-XMUOB,Month-to-month,DSL,Electronic check,59,48-72m,50.25,2997.45,3,0,0.29981754079573814,4
0383-CLDDA,Two year,DSL,Credit card (automatic),69,48-72m,85.35,5897.4,5,0,0.019958501595637574,9
4905-JEFDW,One year,DSL,Electronic check,11,6-12m,41.6,470.6,2,1,0.4269958643208969,3
2709-UQGNP,Month-to-month,DSL,Mailed check,10,6-12m,51.65,524.5,1,0,0.24381937595346104,5
3549-ZTMNH,Two year,No,Bank transfer (automatic),12,12-24m,24.0,269.65,0,0,0.055415804262067686,8
7881-INRLC,Month-to-month,Fiber optic,Credit card (automatic),45,24-48m,100.85,4740.0,3,1,0.43296238515027635,3
8033-ATFAS,Month-to-month,DSL,Mailed check,39,24-48m,59.85,2341.5,2,0,0.1636261677510899,6
1635-NZATJ,Two year,No,Credit card (automatic),71,48-72m,25.45,1789.65,0,0,0.008026886906160923,10
0562-HKHML,Two year,No,Credit card (automatic),71,48-72m,23.9,1626.4,0,0,0.005811257576515946,10
8277-RVRSV,One year,No,Credit card (automatic),33,24-48m,24.15,800.3,0,0,0.036268425604739425,8
9943-VSZUV,Month-to-month,Fiber optic,Mailed check,67,48-72m,75.7,5060.85,0,0,0.21664867953538794,5
0117-LFRMW,Month-to-month,DSL,Bank transfer (automatic),37,24-48m,40.2,1448.8,3,1,0.10032974649916335,7
6172-FECYY,Month-to-month,Fiber optic,Electronic check,49,48-72m,84.5,4254.85,1,1,0.3359587678317359,4
7054-ENNGU,Month-to-month,DSL,Mailed check,9,6-12m,50.85,466.6,1,0,0.2277202292709269,5
1455-HFBXA,Two year,Fiber optic,Credit card (automatic),52,48-72m,91.6,4627.8,3,0,0.04271881133263015,8
9402-CXWPL,One year,Fiber optic,Electronic check,70,48-72m,98.9,6838.6,3,0,0.15389645608045255,6
1628-BIZYP,Month-to-month,Fiber optic,Electronic check,1,0-6m,85.0,85.0,2,0,0.7396233590273268,1
1965-AKTSX,Month-to-month,Fiber optic,Electronic check,14,12-24m,78.95,1101.85,1,1,0.7098769195650771,1
0082-LDZUE,Month-to-month,DSL,Mailed check,1,0-6m,44.3,44.3,0,0,0.3995132786830101,3
4786-UKSNZ,Month-to-month,No,Mailed check,1,0-6m,20.2,20.2,0,1,0.16602774090742256,6
5343-SGUBI,One year,Fiber optic,Mailed check,52,48-72m,80.2,4297.6,1,0,0.1444173617028755,6
0856-NAOES,Month-to-month,DSL,Mailed check,6,6-12m,60.9,414.1,2,0,0.33827574107012065,4
1976-AZZPJ,Month-to-month,DSL,Mailed check,7,6-12m,34.2,256.6,2,0,0.2699363449063081,5
7248-VZQLC,Month-to-month,Fiber optic,Bank transfer (automatic),47,24-48m,85.2,3969.35,2,1,0.3307257752067409,4
6156-UZDLF,One year,Fiber optic,Credit card (automatic),26,24-48m,87.15,2274.1,3,0,0.1333723244762804,6
3099-OONVS,Month-to-month,DSL,Electronic check,25,24-48m,54.3,1296.8,2,0,0.11269397449405506,7
9500-WBGRP,Two year,No,Mailed check,69,48-72m,19.1,1268.85,0,0,0.00794342646123658,10
5183-KLYEM,Two year,Fiber optic,Credit card (automatic),72,72m+,112.75,8192.6,6,0,0.04125253856161051,8
5144-PQCDZ,Month-to-month,No,Mailed check,4,0-6m,19.95,59.25,0,0,0.20375733116207875,5
8514-VZHEB,Two year,No,Mailed check,59,48-72m,19.5,1147.85,0,0,0.006254662015411844,10
6625-IUTTT,Two year,DSL,Bank transfer (automatic),67,48-72m,65.55,4361.55,3,0,0.01161441539673409,10
9355-NPPFS,Month-to-month,Fiber optic,Electronic check,26,24-48m,78.8,2006.1,1,0,0.630457177380586,2
0068-FIGTF,One year,DSL,Mailed check,27,24-48m,78.2,2078.95,5,0,0.09782725652894567,7
5965-GGPRW,Two year,Fiber optic,Bank transfer (automatic),72,72m+,105.25,7609.75,4,0,0.033783915569805645,8
8035-PWSEV,Month-to-month,Fiber optic,Electronic check,6,6-12m,89.25,487.05,3,0,0.6456575031070755,2
2236-HILPA,Two year,No,Credit card (automatic),62,48-72m,20.65,1218.45,0,0,0.005652555066286262,10
1840-BIUOG,One year,DSL,Electronic check,20,12-24m,68.7,1416.2,3,0,0.2419456346129857,5
1356-MKYSK,Month-to-month,DSL,Credit card (automatic),6,6-12m,78.65,483.3,5,0,0.2555201482009009,5
6080-LNESI,Two year,No,Mailed check,51,48-72m,24.75,1234.6,0,0,0.013451038713093864,10
1830-IPXVJ,Two year,No,Credit card (automatic),61,48-72m,19.75,1311.6,0,0,0.005972716391530331,10
5828-DWPIL,Month-to-month,Fiber optic,Electronic check,62,48-72m,89.1,5618.3,3,0,0.23384586804032242,5
8398-TBIYD,Two year,Fiber optic,Bank transfer (automatic),72,72m+,84.7,6185.15,2,0,0.02507055717892593,9
0011-IGKFF,Month-to-month,Fiber optic,Electronic check,13,12-24m,98.0,1237.85,4,1,0.7538438261253019,1
4192-GORJT,Month-to-month,Fiber optic,Electronic check,5,0-6m,94.45,498.1,3,1,0.7726086574879816,1
6496-SLWHQ,Month-to-month,Fiber optic,Electronic check,3,0-6m,105.0,294.45,4,1,0.8545456539162108,1
9912-GVSEQ,Month-to-month,Fiber optic,Electronic check,26,24-48m,93.85,2381.55,3,1,0.6540971191777443,2
2931-FSOHN,Month-to-month,DSL,Electronic check,13,12-24m,59.9,788.35,2,0,0.51437167137976,3
9418-RUKPH,Two year,No,Mailed check,38,24-48m,19.95,756.4,0,0,0.0175239394337232,9
5383-MMTWC,Month-to-month,Fiber optic,Electronic check,8,6-12m,84.0,613.4,1,1,0.7938405466559763,1
9971-ZWPBF,Month-to-month,Fiber optic,Electronic check,34,24-48m,108.9,3625.2,5,0,0.5438568607401235,2
4712-AUQZO,Month-to-month,DSL,Mailed check,18,12-24m,33.6,550.35,2,0,0.22925522207472362,5
9711-FJTBX,One year,Fiber optic,Mailed check,56,48-72m,85.85,4793.8,3,0,0.05629460177701348,8
2908-ZTPNF,Month-to-month,DSL,Bank transfer (automatic),36,24-48m,34.85,1267.2,2,0,0.17465042666209407,6
7240-ETPTR,Month-to-month,DSL,Electronic check,9,6-12m,48.75,442.2,3,1,0.6719715841740829,1
2202-CUYXZ,Month-to-month,Fiber optic,Electronic check,1,0-6m,84.85,84.85,2,1,0.7651760205776202,1
5995-OIGLP,Month-to-month,DSL,Mailed check,12,12-24m,56.65,654.85,2,1,0.12988555435145913,6
8421-WZOOW,Month-to-month,Fiber optic,Credit card (automatic),57,48-72m,95.3,5567.45,4,0,0.17141741527557852,6
6261-RCVNS,One year,DSL,Credit card (automatic),42,24-48m,73.9,3160.55,5,1,0.032499518999533544,9
